,Unnamed: 0,위      치,아파트명,동수,층수,세대수,인구수,사  업 주체별,관리별,건축 연도,관리실 전  화,lat,lng,location
978,978, 침산로21길 10,대한동아침산2차 무지개,7,20,802,3208,민영,자치,1999,351-9006,35.8867794,128.5895652,대구광역시 북구 침산동
979,979, 침산로21길36,침산쌍용,5,17,419,1676,민영,위탁,1998,352-6522,35.8874037,128.586484,대구광역시 북구 침산동
980,980, 침산로22길 5,침산한라스카이빌,2,25,326,837,민영,위탁,2002,354-9185,35.88611880000001,128.59156720000001,대구광역시 북구 침산동
981,981, 침산로22길 31,침산동코오롱하늘채아파트 1단지,5,22,372,982,민영,위탁,2006,359-0115,35.8858081,128.5938975,대구광역시 북구 침산동
982,982, 침산로32길 2,메트로캐슬아파트,1,11,72,225,민영,임의,2004,354-3376,35.8898412,128.5913767,대구광역시 북구 침산동
983,983, 침산로52길9,침산 코스모빌,2,5,16,25,민영,임의,2004,　,35.8988481,128.5900966,대구광역시 북구 침산동
984,984, 침산로52길 13,침산세정드림타운 (102동),1,15,133,257,민영,임의,2003,　,35.8988971,128.5907528,대구광역시 북구 침산동
985,985, 침산로54길16,은성강변타운 ,1,13,44,38,민영,임의,2003,　,35.8993761,128.59086159999998,대구광역시 북구 침산동
986,986, 태암남로60,협성휴포레강북 아파트,8,24,756,2546,민영,위탁,2017,311-7620,35.923135200000004,128.55248390000003,대구광역시 북구 침산동
987,987, 태전로1,태전역더뉴클래스,2,14,118,　,민영,임의,2016,　,35.92045299999999,128.5459856,대구광역시 북구 태전동
988,988, 태전로51,제림 은마,2,5,150,559,민영,임의,1989,311-2597,35.9246109,128.54335690000002,대구광역시 북구 태전동
989,989, 태전로1길10,동광하이츠빌라,2,5,16,40,민영,임의,2003,　,35.9207296,128.5448107,대구광역시 북구 태전동
990,990, 태전로1길21,태전평안맨션,1,18,98,387,민영,임의,1995,312-0091,35.919934600000005,128.5440208,대구광역시 북구 태전동
991,991, 태전로3길 24,강북 화성파크드림 와이드,4,16,366,1256,민영,위탁,2008,314-6776,35.9219217,128.54268359999998,대구광역시 북구 태전동
992,992, 태전로7길10-17,1차 두성타운아파트,2,15,285,1122,민영,자치,1992,312-0843,35.9234989,128.5429204,대구광역시 북구 태전동
993,993, 태전로7길 13,태전한라,4,15,284,1136,민영,위탁,1997,311-1492,35.9223866,128.5435389,대구광역시 북구 태전동
994,994, 태전로13길 22,태전3차 두성,1,15,137,411,민영,임의,1994,312-7618,35.923948100000004,128.5416492,대구광역시 북구 태전동
995,995, 태전로15길7-17,대 원,1,5,40,152,민영,임의,1978,311-4251,35.926014,128.54200790000002,대구광역시 북구 태전동
996,996, 팔거천동로 52,칠곡 미래타운 ,9,15,720,2798,민영,자치,1995,324-4815,35.9289195,128.5547242,대구광역시 북구 태전동
997,997, 팔거천동로 70,칠곡 금빛타운,5,15,480,1921,민영,위탁,1995,321-8797,35.9304247,128.5551004,대구광역시 북구 구암동
998,998, 팔거천동로104,칠곡2차보성서한타운,6,15,1244,4157,민영,위탁,1995,324-6180,35.933164399999995,128.55710109999998,대구광역시 북구 구암동
999,999, 팔거천동로24길 40,칠곡2차 영남타운,6,17,974,3512,민영,자치,1996,324-6184,35.9325291,128.56076480000002,대구광역시 북구 동천동
1000,1000, 팔거천서로 181,럭키칠곡 ,4,15,320,1251,민영,자치,1993,321-0035,35.940199299999996,128.5559102,대구광역시 북구 동천동
1001,1001, 팔달로35길 69,노원휴먼프라자,1,13,79,108,민영,임의,2002,　,35.891931400000004,128.5701317,대구광역시 북구 읍내동
1002,1002, 팔달로37길14-6,동아,1,5,24,112,민영,임의,1979,352-2164,35.8889092,128.57146799999998,대구광역시 북구 노원동3가
1003,1003, 팔달로37길 18,팔달 아파트,2,4,36,48,민영,임의,1979,358-6888,35.8893114,128.57143100000002,대구광역시 북구 노원동2가
1004,1004, 팔달로37길 32,동남상가,2,5,89,441,민영,임의,1981,351-0840,35.889942299999994,128.57181880000002,대구광역시 북구 노원동2가
1005,1005, 팔달로41길 49,삼 진,1,5,47,255,민영,임의,1979,353-8539,35.890314399999994,128.57336329999998,대구광역시 북구 노원동2가
1006,1006, 팔달로41길 52,노원동 대신빌라,1,10,18,75,민영,임의,1996,356-8881,35.8903821,128.57389550000002,대구광역시 북구 노원동2가
1007,1007, 팔달로45길 30,노원 아이다스,1,11,18,57,민영,임의,2003,351-7701,35.8890709,128.57573349999998,대구광역시 북구 노원동2가
1008,1008, 팔달로45길 36,노원 센트리움,1,11,36,47,민영,임의,2003,　,35.889360700000005,128.57581869999999,대구광역시 북구 노원동2가
1009,1009, 학남로 10,칠곡1차 한라하우젠트,6,20,566,2022,민영,위탁,2007,321-0983,35.9476066,128.5658616,대구광역시 북구 노원동2가
1010,1010, 학남로60,칠곡7주공,3,15,295,842,LH,사업 주체,2007,314-3777,35.9473649,128.5693248,대구광역시 북구 학정동
1011,1011, 학정동로 7,부영1,7,20,900,2992,민영,자치,2002,323-4235,35.944847100000004,128.56559579999998,대구광역시 북구 학정동
1012,1012, 학정동로 10,"칠곡그린빌5,6단지",10,15,900,1754,LH,사업 주체,2002,323-0495,35.944797200000004,128.5681614,대구광역시 북구 국우동
1013,1013, 학정동로40,칠곡2차 한라하우젠트,4,15,200,653,민영,위탁,2007,321-3838,35.94714829999999,128.56805079999998,대구광역시 북구 국우동
1014,1014, 학정로17-26,매천역더뉴클래스,4,14,144,　,민영,위탁,2017,　,35.91457279999999,128.5444051,대구광역시 북구 학정동
1015,1015, 학정로126,태전3차 우방타운,4,20,375,1500,민영,자치,1998,311-5890,35.9182536,128.5515317,대구광역시 북구 태전동
1016,1016, 학정로 271,칠곡 청구타운,4,17,466,1594,민영,자치,1995,322-4667,35.9290992,128.559495,대구광역시 북구 태전동
1017,1017, 학정로7길3,태전 중석타운,4,14,448,1721,민영,자치,1994,312-9742,35.9141,128.5457081,대구광역시 북구 태전동
1018,1018, 학정로13길 16,두성2차파크아파트,1,20,180,790,민영,자치,1993,312-3566,35.915296000000005,128.5498613,대구광역시 북구 태전동
1019,1019, 학정로13길24,삼일 맨션,1,5,15,45,민영,임의,2000,　,35.9159234,128.54963850000001,대구광역시 북구 태전동
1020,1020, 학정로110길 29,학정 청아람,8,25,943,2455,도시 공사,위탁,2007,327-1544,35.9535332,128.5672706,대구광역시 북구 태전동
1021,1021, 한강로17,서한 이다음,12,25,977,　,민영,위탁,2016,326-9922,35.871435399999996,128.60144499999998,대구광역시 북구 학정동
1022,1022, 한강로55,금호LH천년나무1단지,9,24,1088,3996,LH,위탁,2014,　,35.8837143,128.60741380000002,대구광역시 북구 사수동
1023,1023, 호국로57길20,서변 그린타운 ,7,15,531,1535,도시 공사,위탁,2003,956-8855,35.9284222,128.59677250000001,대구광역시 북구 사수동
1024,1024, 호암로 20,성광 우방타운,10,20,1010,4500,민영,자치,1996,357-0698,35.881986600000005,128.5922375,대구광역시 북구 서변동
1025,1025, 호암로 40,삼성 아파트,7,20,624,2415,민영,위탁,1995,357-0559,35.8816405,128.5944278,대구광역시 북구 칠성동2가
1026,1026,고모로33길100,오 성,8,5,294,882,민간,임의,1988,791-3287,35.8485429,128.6732622,대구광역시 북구 칠성동2가
1027,1027,고산로30,시지 두성타운,3,15,385,1480,민간,자치,1994,791-0709,35.8335237,128.7046471,대구광역시 수성구 연호동
1028,1028,고산로50,시지 태성맨션,3,15,490,1910,민간,자치,1994,791-2630,35.835149200000004,128.7051939,대구광역시 수성구 신매동
1029,1029,고산로70,시지 청솔타운,6,15,750,2750,도시 공사,자치,1995,792-6328,35.836667299999995,128.70513870000002,대구광역시 수성구 신매동
1030,1030,고산로90,대백신화창신맨션,6,15,870,3011,민간,위탁,1994,792-4665,35.8382794,128.705205,대구광역시 수성구 신매동
1031,1031,고산로123,시지 하나타운,8,15,1200,4040,도시 공사,위탁,1995,793-6188,35.84274,128.7045814,대구광역시 수성구 신매동
1032,1032,고산로162,한일 유앤아이,8,24,490,1191,민간,위탁,2006,792-0499,35.8457335,128.70762009999999,대구광역시 수성구 신매동
1033,1033,고산로12길34,시지 에덴타운,3,15,210,860,민간,자치,1994,792-4516,35.8336099,128.70592630000002,대구광역시 수성구 매호동
1034,1034,공경로70,만촌보성,6,15,661,2319,민간,위탁,2002,218-1245,35.8740034,128.6432774,대구광역시 수성구 신매동
1035,1035,교학로3,금탑맨션,1,12,152,516,민간,자치,1986,755-6549,35.8543141,128.6533206,대구광역시 수성구 만촌동
1036,1036,교학로13,만촌3차화성파크드림,5,22,410,1343,민간,위탁,2016,945-4700,35.853464,128.6530125,대구광역시 수성구 만촌동
1037,1037,교학로111,산장맨션,3,10,216,861,민간,자치,1990,753-6577,35.8473883,128.650184,대구광역시 수성구 만촌동
1038,1038,교학로7길77,만촌한화꿈에그린,2,20,178,530,민간,위탁,2006,751-8121,35.85054470000001,128.65648249999998,대구광역시 수성구 만촌동
1039,1039,교학로11길43,한 도,2,5,120,458,민간,임의,1985,743-6112,35.850600799999995,128.6551146,대구광역시 수성구 만촌동
1040,1040,교학로11길46,만촌 우방타운,14,18,1224,4329,민간,자치,1997,753-5898,35.8493739,128.65482,대구광역시 수성구 만촌동
1041,1041,교학로11길91,만촌2차 우방타운,6,15,390,1394,민간,자치,1996,744-0580,35.850346,128.6575547,대구광역시 수성구 만촌동
1042,1042,국채보상로846,청구 성조타운,3,20,445,1538,민간,위탁,1996,751-7664,35.8667771,128.6231933,대구광역시 수성구 만촌동
1043,1043,노원공원로22,노변동서우방타운,6,17,472,1610,민간,자치,1996,793-0565,35.871435399999996,128.60144499999998,대구광역시 수성구 범어동
1044,1044,노원공원로34,노변 목련타운,5,15,745,2404,도시 공사,위탁,1996,793-1522,35.871435399999996,128.60144499999998,대구광역시 수성구 범어동
1045,1045,노변공원로61,노변 월드시티,1,11,40,116,민간,임의,1999,　,35.8366187,128.698176,대구광역시 수성구 범어동
1046,1046,노변공원로67,다한 아파트,1,8,10,35,민간,임의,2002,　,35.836021,128.6980479,대구광역시 수성구 노변동
1047,1047,노변공원로95,태광 월드빌,1,10,17,56,민간,임의,2003,　,35.8339111,128.6984976,대구광역시 수성구 노변동
1048,1048,노변로11,노변대백,4,20,432,1450,민간,위탁,1999,791-3574,35.8328307,128.699222,대구광역시 수성구 노변동
1049,1049,노변로55,수성월드메르디앙,9,19,753,804,민간,위탁,2007,795-1980,35.8363826,128.6994092,대구광역시 수성구 노변동
1050,1050,노변로89,삼승 월드타운,1,11,19,59,민간,임의,2003,　,35.83952130000001,128.6999769,대구광역시 수성구 노변동
1051,1051,달구벌대로2260,태왕아너스클럽,1,26,98,248,민간,임의,2005,753-7114,35.860487299999996,128.6095629,대구광역시 수성구 노변동
1052,1052,달구벌대로2275-12,조광빌라,1,6,39,150,민간,임의,1981,753-2285,35.861073700000006,128.61159469999998,대구광역시 수성구 수성동1가
1053,1053,달구벌대로2301,골든B동맨션,1,5,40,118,민간,임의,1979,755-9098,35.8602055,128.6148134,대구광역시 수성구 수성동4가
1054,1054,달구벌대로2315,수성 롯데캐슬,1,23,124,255,민간,임의,2008,742-0548,35.8600885,128.6158311,대구광역시 수성구 수성동4가
1055,1055,달구벌대로2317,우방 사랑마을,3,20,342,841,민간,자치,1996,741-7737,35.860782799999996,128.61613540000002,대구광역시 수성구 수성동4가
1056,1056,달구벌대로2357,광명맨션,3,5,110,371,민간,임의,1980,754-0638,35.8599661,128.62088899999998,대구광역시 수성구 수성동4가
1057,1057,달구벌대로2367,한도맨션,1,8,28,102,민간,임의,1976,755-7449,35.8597581,128.6218916,대구광역시 수성구 수성동4가
1058,1058,달구벌대로2430,효 성,2,5,43,114,민간,임의,1979,743-1452,35.8584859,128.6285514,대구광역시 수성구 수성동4가
1059,1059,달구벌대로2435,두산위브더제니스,9,54,1494,4862,민간,위탁,2009,759-6226,35.8600633,128.6290511, 
1060,1060,달구벌대로2494,장 미,1,5,30,110,민간,임의,1979,754-0795,35.8585303,128.6355293,대구광역시 수성구 범어동
1061,1061,달구벌대로2570,수성아크로타워,1,31,224,516,민간,위탁,2008,746-1141,35.858398799999996,128.64415549999998,대구광역시 수성구 범어동
1062,1062,달구벌대로2583,월드 메르디앙,1,29,124,414,민간,임의,2007,754-2585,35.8592618,128.645407,대구광역시 수성구 만촌동
1063,1063,달구벌대로2680,백진 드라마빌,1,10,34,114,민간,임의,2003,　,35.85439119999999,128.6540674,대구광역시 수성구 만촌동
1064,1064,달구벌대로2690,만촌화성파크드림,1,18,65,197,민간,임의,2006,751-0130,35.8539925,128.6549454,대구광역시 수성구 만촌동
1065,1065,달구벌대로2690,만촌화성파크드림2,1,23,103,299,민간,임의,2006,295-0791,35.8539925,128.6549454,대구광역시 수성구 만촌동
1066,1066,달구벌대로3054,아이프라임신매,6,15,309,88,민간,위탁,2008,795-5552,35.8425287,128.6911465,대구광역시 수성구 만촌동
1067,1067,달구벌대로3081,제림 은세계,1,20,299,1067,민간,자치,1993,792-2681,35.8437285,128.6944137,대구광역시 수성구 시지동
1068,1068,달구벌대로3110,아이프라임시지,2,19,301,96,민간,위탁,2008,793-5055,35.841855200000005,128.6968138,대구광역시 수성구 시지동
1069,1069,달구벌대로3280-1,시지효성백년가약 2단지,4,18,293,502,민간,위탁,2008,795-6114,35.835491600000005,128.7145046,대구광역시 수성구 시지동
1070,1070,달구벌대로3233,신매효성백년가약청,3,15,138,475,민간,임의,2006,795-3311,35.8391723,128.7107508,대구광역시 수성구 시지동
1071,1071,달구벌대로3280,시지효성백년가약 1단지,5,18,299,518,민간,위탁,2008,795-5114,35.836527399999994,128.7147906,대구광역시 수성구 시지동
1072,1072,달구벌대로3304,사월화성파크림 1단지,6,18,222,640,민간,위탁,2006,794-8101,35.8359005,128.7166844,대구광역시 수성구 신매동
1073,1073,달구벌대로3304-1,사월화성파크림 2단지,3,18,325,856,민간,위탁,2006,794-8102,35.835106,128.7162965,대구광역시 수성구 신매동
1074,1074,달구벌대로3304-2,사월화성파크림 3단지,3,18,195,531,민간,위탁,2006,794-8103,35.8347049,128.7144953,대구광역시 수성구 신매동
1075,1075,달구벌대로3308,유성푸르나임르노블,1,18,119,439,민간,임의,2009,295-5717,35.834326000000004,128.7175745,대구광역시 수성구 신매동
1076,1076,달구벌대로3310,한라 하우젠트,4,18,255,404,민간,위탁,2006,793-1699,35.8357343,128.7177931,대구광역시 수성구 신매동
1077,1077,달구벌대로69길20-20,시지3차서한이다음,6,15,383,1071,민간,위탁,2018,795-0501,35.8522032,128.6524596,대구광역시 수성구 신매동
1078,1078,달구벌대로454길9,수성하이츠리버뷰,4,19,288,1098,민간,위탁,2004,759-0070,35.8593845,128.6100261, 
1079,1079,달구벌대로456길19,수성 1차삼우타운,3,20,292,852,민간,자치,1997,745-1003,35.8587273,128.611818,대구광역시 수성구 수성동1가
1080,1080,달구벌대로456길43,수성영남,1,20,246,827,민간,위탁,2000,745-0275,35.8575638,128.611622,대구광역시 수성구 수성동1가
1081,1081,달구벌대로458길17,수성 그린타운,2,21,201,542,도시 공사,위탁,2005,759-9449,35.858849400000004,128.6131576,대구광역시 수성구 수성동1가
1082,1082,달구벌대로471길10,한 전,2,5,50,151,민간,임의,1981,742-2202,35.8610302,128.621648,대구광역시 수성구 수성동1가
1083,1083,달구벌대로488길42,보 성,2,5,90,288,민간,임의,1982,752-1214,35.855090999999994,128.62900630000001,대구광역시 수성구 수성동4가
1084,1084,달구벌대로492길12,우방 3차,3,5,145,511,민간,임의,1984,755-6550,35.8576823,128.63124,대구광역시 수성구 범어동
1085,1085,달구벌대로492길20,범어우방그린빌,1,9,45,144,민간,임의,2003,744-4455,35.8568625,128.6325278,대구광역시 수성구 범어동
1086,1086,달구벌대로496길36,우방 파크빌,1,18,59,118,민간,임의,2001,754-0410,35.8552574,128.6337052,대구광역시 수성구 범어동
1087,1087,달구벌대로496길72,두레맨션,2,17,156,608,민간,자치,1993,751-9336,35.8523335,128.6347271,대구광역시 수성구 범어동
1088,1088,달구벌대로496길88,을지맨션,3,12,213,840,민간,자치,1987,756-2977,35.8508699,128.63503870000002,대구광역시 수성구 범어동
1089,1089,달구벌대로504길39,경 북,2,5,70,278,민간,임의,1980,　,35.8553416,128.6387456,대구광역시 수성구 범어동
1090,1090,달구벌대로522길17,만촌역 태왕아너스,1,15,69,98,민간,임의,2016,754-3939,35.856960799999996,128.6479205,대구광역시 수성구 범어동
1091,1091,달구벌대로522길33,수성2차e-편한세상,8,24,447,1505,민간,위탁,2007,741-4020,35.855841600000005,128.64769990000002,대구광역시 수성구 만촌동
1092,1092,달구벌대로530길88,청구매일,2,5,40,176,민간,임의,1990,742-7278,35.8524356,128.6510267,대구광역시 수성구 만촌동
1093,1093,달구벌대로530길88,초 원,2,5,40,143,민간,임의,1983,756-4711,35.8524356,128.6510267,대구광역시 수성구 만촌동
1094,1094,달구벌대로622길11,경북5.6,2,5,60,241,민간,임의,1984,791-7862,35.8413266,128.6976649,대구광역시 수성구 만촌동
1095,1095,달구벌대로625길21,시지대백맨션,4,19,265,936,민간,자치,1992,792-0881,35.8442169,128.7003204,대구광역시 수성구 만촌동
1096,1096,달구벌대로637길10,유성시지랑스빌,2,15,75,247,민간,임의,1999,791-0454,35.841640500000004,128.70702250000002,대구광역시 수성구 만촌동
1097,1097,달구벌대로637길21,시지누리타운,4,15,600,1986,도시 공사,자치,1995,793-7890,35.8426878,128.7065691,대구광역시 수성구 시지동
1098,1098,달구벌대로637길22-1,승현 하이츠,1,9,16,52,민간,임의,2003,　,35.842381,128.70755490000002,대구광역시 수성구 매호동
1099,1099,달구벌대로637길22-3,매호리첸시아,1,10,19,77,민간,임의,2004,　,35.8422343,128.7078204,대구광역시 수성구 매호동
1100,1100,달구벌대로641길8,매호2차동서타운,3,20,282,1005,민간,자치,1999,792-5771,35.8410541,128.70864890000001,대구광역시 수성구 매호동
1101,1101,달구벌대로641길31,매호동 화성파크드림,1,20,143,385,민간,임의,2006,792-0803,35.843112700000006,128.70802959999997,대구광역시 수성구 매호동
1102,1102,달구벌대로645길13,하나로 아파트,1,12,35,98,민간,임의,2005,　,35.84046379999999,128.7094064,대구광역시 수성구 매호동
1103,1103,달구벌대로645길22,시지우방하 이 츠,2,20,234,530,민간,자치,1999,794-5080,35.8413566,128.7111423,대구광역시 수성구 신매동
1104,1104,달구벌대로647길16,시지태왕 2차,3,18,248,496,민간,자치,2001,794-8180,35.8397601,128.7114955,대구광역시 수성구 매호동
1105,1105,달구벌대로647길16,시지태왕 1차,4,20,343,1088,민간,자치,2000,791-4976,35.8397601,128.7114955,대구광역시 수성구 신매동
1106,1106,달구벌대로649길22,경일 라임빌,1,10,18,61,민간,임의,2003,　,35.8401705,128.71296370000002,대구광역시 수성구 신매동
1107,1107,달구벌대로650길29,신매신화빌 라 트,4,20,291,1130,민간,자치,1996,793-0470,35.8358479,128.71036370000002,대구광역시 수성구 신매동
1108,1108,달구벌대로651길23,시지 3차신매보성,1,20,251,774,민간,자치,1997,792-0455,35.839338399999995,128.7139104,대구광역시 수성구 신매동
1109,1109,달구벌대로651길33,신매우방타운,1,20,221,701,민간,자치,1997,793-5344,35.840786200000004,128.71370530000002,대구광역시 수성구 신매동
1110,1110,달구벌대로661길7,시지푸르지오,5,23,362,1027,민간,자치,2006,793-0699,35.837375099999996,128.7187908,대구광역시 수성구 신매동
1111,1111,달구벌대로669길20,사월동화아이위시,5,18,352,1017,민간,위탁,2013,792-1299,35.838592999999996,128.7223129,대구광역시 수성구 사월동
1112,1112,달구벌대로669길50,한신휴플러스,6,18,510,5414,민간,위탁,2013,791-6116,35.837672,128.7227827,대구광역시 수성구 사월동
1113,1113,달구벌대로669길70,시지6차태왕하이츠,7,15,527,1876,민간,위탁,2004,816-1432,35.8387169,128.7221303,대구광역시 수성구 사월동
1114,1114,달구벌대로669길80,시지대성유니드,5,18,413,662,민간,위탁,2007,793-4020,35.8393899,128.7220257,대구광역시 수성구 사월동
1115,1115,동대구로59,대우트럼프월드 수성,6,42,967,2290,민간,위탁,2007,763-3727,35.8365862,128.62291729999998,대구광역시 수성구 사월동
1116,1116,동대구로95,범어SK리더스뷰,7,57,788,2156,민간,위탁,2010,761-3370,35.83871,128.6230423,대구광역시 수성구 두산동
1117,1117,동대구로149,코아시스105,1,23,105,319,민간,임의,2004,761-8893,35.8436924,128.6239271,대구광역시 수성구 두산동
1118,1118, 칠곡중앙대로 454,제일연합주택,6,4,96,358,민영,임의,1992,323-4164,35.937326399999996,128.549729,대구광역시 수성구 황금동
1119,1119, 칠곡중앙대로 512-1,동 림,1,5,50,200,민영,임의,1980,311-9127,35.941128000000006,128.5509391,대구광역시 북구 읍내동
1120,1120, 칠곡중앙대로 598,칠곡 대림e-편한세상,9,19,608,838,민영,위탁,2009,313-7023,35.9488216,128.5536716,대구광역시 북구 읍내동
1121,1121, 칠곡중앙대로 605-16,"형우개나리 (106,107동)",2,4,12,20,민영,임의,1996,　,35.9499414,128.5508562,대구광역시 북구 읍내동
1122,1122, 칠곡중앙대로46길 15,태전동  남영,2,13,135,540,민영,임의,1998,311-3138,35.9177719,128.54926129999998,대구광역시 북구 읍내동
1123,1123, 칠곡중앙대로46길 25,현대 전원맨션,2,15,288,1125,민영,자치,1990,311-7118,35.9188944,128.5492004,대구광역시 북구 읍내동
1124,1124, 칠곡중앙대로51길6,협화맨션,5,15,416,1598,민영,자치,1992,321-1806,35.918287400000004,128.5455153,대구광역시 북구 태전동
1125,1125, 칠곡중앙대로51길50,강북이 진캐스빌,6,24,475,1812,민영,위탁,2015,314-7730,35.917896999999996,128.5452777,대구광역시 북구 태전동
1126,1126, 칠곡중앙대로52길 20,삼성,7,21,735,2821,민영,자치,1994,313-1559,35.9201938,128.5490454,대구광역시 북구 태전동
1127,1127, 칠곡중앙대로52길 46,태전 미진타운 ,3,15,297,1099,민영,위탁,1993,311-0199,35.922588700000006,128.5496149,대구광역시 북구 태전동
1128,1128, 칠곡중앙대로53길20,태전 하이빌 ,1,8,16,41,민영,임의,2003,　,35.9189044,128.54441809999997,대구광역시 북구 태전동
1129,1129, 칠곡중앙대로53길 29,태전2차우방타운 ,2,14,96,400,민영,임의,1993,311-0199,35.9182766,128.5439307,대구광역시 북구 태전동
1130,1130, 칠곡중앙대로53길 32,한일,7,20,680,2720,민영,자치,1998,312-1614,35.9189168,128.5428814,대구광역시 북구 태전동
1131,1131, 칠곡중앙대로53길 35,태전동신원 (B동),1,5,19,45,민영,임의,1990,　,35.9182078,128.54300279999998,대구광역시 북구 태전동
1132,1132, 칠곡중앙대로53길 35-1,태전동신원 (A동),1,5,19,52,민영,임의,1990,　,35.917984999999994,128.5430501,대구광역시 북구 태전동
1133,1133, 칠곡중앙대로54길 59,이지예아파트101동,1,9,18,24,민영,임의,2003,　,35.925009700000004,128.5488227,대구광역시 북구 태전동
1134,1134, 칠곡중앙대로54길 61,이지예아파트102동,1,9,18,26,민영,임의,2003,　,35.9250667,128.54856709999999,대구광역시 북구 태전동
1135,1135, 칠곡중앙대로91길 5,서한그린,2,4,36,43,민영,임의,1995,322-7072,35.93588,128.5479136,대구광역시 북구 태전동
1136,1136, 칠곡중앙대로91길 58,한라타운,10,4,314,1000,민영,위탁,1992,324-2125,35.9377795,128.542465,대구광역시 북구 관음동
1137,1137, 칠곡중앙대로95길 11,동화훼밀리타운 ,8,12,451,1301,민영,자치,2003,326-6334,35.9379065,128.5480418,대구광역시 북구 관음동
1138,1138, 칠곡중앙대로95길 12,칠곡동화타운,8,12,768,2995,민영,자치,2000,322-8966,35.939658,128.5483808,대구광역시 북구 관음동
1139,1139,동원로135,메트로팔레스1단지,8,20,804,2331,민간,위탁,2003,752-6618,35.8700747,128.6347799,대구광역시 북구 관음동
1140,1140,동원로28길42,한흥 아트빌,1,10,19,74,민간,임의,2004,　,35.8721218,128.6381572,대구광역시 수성구 만촌동
1141,1141,들안로300,수성코오롱하늘채,6,33,439,1576,민간,위탁,2009,746-1026,35.856171200000006,128.618158,대구광역시 수성구 만촌동
1142,1142,들안로325,롬바드 아파트,1,15,108,432,민간,임의,2011,942-2133,35.8590018,128.61683689999998,대구광역시 수성구 수성동3가
1143,1143,들안로360,수성태영데시앙,6,27,718,1101,민간,위탁,2008,745-3030,35.8623227,128.619035,대구광역시 수성구 수성동2가
1144,1144,들안로60길7,수성화성파크드림2단지,4,23,314,1102,민간,위탁,2009,756-5330,35.85801379999999,128.6184491,대구광역시 수성구 수성동4가
1145,1145,들안로60길17,수성화성파크드림 1단지,4,22,301,1082,민간,위탁,2009,754-5330,35.857904600000005,128.6196894,대구광역시 수성구 수성동3가
1146,1146,들안로60길27,수성 센스빌,1,7,18,63,민간,임의,2002,　,35.8571154,128.62067520000002,대구광역시 수성구 수성동3가
1147,1147,들안로67길8,한도노블리스103,1,9,16,48,민간,임의,2003,　,35.860443700000005,128.6172278,대구광역시 수성구 수성동3가
1148,1148,들안로67길10,한도노블리스101,1,11,19,66,민간,임의,2003,　,35.8606243,128.6169868,대구광역시 수성구 수성동4가
1149,1149,들안로77길30,수성태왕아너스 ,2,20,179,245,민간,위탁,2007,744-1266,35.8652792,128.617417,대구광역시 수성구 수성동4가
1150,1150,들안로78길45,이편한세상 범어,10,29,842,2984,민간,위탁,2015,746-6767,35.8658902,128.6204081,대구광역시 수성구 범어동
1151,1151,만촌로5,수성 엘리트,1,8,21,71,민간,임의,2003,742-8863,35.859961,128.6457814,대구광역시 수성구 범어동
1152,1152,명덕로368,한가람 타운,1,18,272,770,민간,자치,1995,761-7698,35.854439500000005,128.61026940000002,대구광역시 수성구 만촌동
1153,1153,명덕로477,범어쌍용예가,4,28,400,1382,민간,위탁,2009,741-1704,35.854733700000004,128.6219764,대구광역시 수성구 수성동1가
1154,1154,명덕로73길40,동양 엘레브,2,25,209,664,민간,위탁 ,2006,755-3051,35.8566157,128.6112571,대구광역시 수성구 범어동
1155,1155,무열로47,만촌태왕리더스,7,15,433,1536,민간,위탁,2004,755-3277,35.86302680000001,128.648054,대구광역시 수성구 수성동1가
1156,1156,무학로189,녹원맨션,9,14,542,2029,민간,자치,1989,764-8341,35.8313644,128.6300885,대구광역시 수성구 만촌동
1157,1157,범안로40,청아타운,8,15,680,2711,민간,위탁,1992,783-7298,35.816846000000005,128.64166740000002,대구광역시 수성구 지산동
1158,1158,범안로79,용 지,15,15,2646,7993,도시 공사,사업 주체,1992,781-1952,35.82002670000001,128.64587609999998,대구광역시 수성구 범물동
1159,1159,범안로8길35,삼주타운,3,15,430,1619,민간,자치,1993,782-9977,35.81563010000001,128.6418313,대구광역시 수성구 범물동
1160,1160,범어로27,경남타운,5,12,312,1131,민간,자치,1982,755-0548,35.8517652,128.6358396,대구광역시 수성구 범물동
1161,1161,범어로45,가든 1차하 이 츠,4,10,220,858,민간,자치,1985,743-1676,35.8532819,128.63538229999997,대구광역시 수성구 범어동
1162,1162,범어로46,명문빌라,6,3,75,302,민간,임의,1988,753-2850,35.85342429999999,128.6362182,대구광역시 수성구 범어동
1163,1163,범어로75,범어에스케이뷰,6,21,444,1528,민간,위탁,2009,743-0086,35.856226899999996,128.634788,대구광역시 수성구 범어동
1164,1164,범어천로23-14,다인주택사랑마을,1,8,16,46,민간,임의,2003,　,35.849293100000004,128.622369,대구광역시 수성구 범어동
1165,1165,범어천로23-18,다인주택사랑마을102,1,10,19,76,민간,임의,2004,　,35.8493124,128.6221201,대구광역시 수성구 황금동
1166,1166,범어천로27-10,다인주택사랑마을103,1,9,17,70,민간,임의,2004,　,35.849626799999996,128.6225,대구광역시 수성구 황금동
1167,1167,범어천로107,범어 STX KAN,4,30,299,752,민간,위탁,2010,759-6260,35.856850200000004,128.6221103,대구광역시 수성구 황금동
